Date,Entry,Win,Exit,Pct_Change,Gains(%),Stake_In,Stake_Out,Net_Profits,Profit_YTD,ROI(%)
2021-12-06,50441.92,1,50588.0,0.0028960039586122368,0.0028960039586122368,1021.1487371632669,1024.1059879484237,2.957250785156816,24.105987948423717,0.024105987948423717
2021-12-05,49396.33,1,50441.0,0.021148737163266953,0.021148737163266953,1000.0,1021.1487371632669,21.1487371632669,21.1487371632669,0.0211487371632669
2021-12-07,50588.95,1,50471.33,0.0023250136640510497,0.0023250136640510497,1024.1059879484237,1026.4870483638404,2.3810604154166413,26.48704836384036,0.02648704836384036
2021-12-08,50471.19,0,47917.53,0.05059638974234615,-0.05059638974234615,1026.4870483638404,974.550509599353,-51.93653876448741,-25.44949040064705,-0.025449490400647052
2021-12-09,47545.59,1,47668.85,0.002592459153414692,0.002592459153414692,974.550509599353,977.0769919884287,2.5264823890757953,-22.923008011571255,-0.022923008011571256
