Date,Close,Volume,7day_MA,50day_MA,200day_MA,Close_-1,Volume_-1,Close_-2,Volume_-2,Close_-3,Volume_-3,Close_-4,Volume_-4,Close_-5,Volume_-5,Close_-6,Volume_-6,Close_-7,Volume_-7,Close_-8,Volume_-8,Close_-9,Volume_-9,Close_-10,Volume_-10,Close_-11,Volume_-11,Close_-12,Volume_-12,Close_-13,Volume_-13,Close_-14,Volume_-14,Close_-15,Volume_-15,Close_-16,Volume_-16,Close_-17,Volume_-17,Close_-18,Volume_-18,Close_-19,Volume_-19,Close_-20,Volume_-20,Close_-21,Volume_-21,Close_-22,Volume_-22,Close_-23,Volume_-23,Close_-24,Volume_-24
2018-07-16 04:00:00,6413.99,0.517,6280.763,6280.763,6280.763,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065,6442.0,0.132,6397.0,0.4157,6444.0,0.15539999999999998,6450.0,0.10189999999999999,6180.1,0.026500000000000003,6364.0,0.4601,6170.103,0.6509,6333.29,0.2193,6174.555,0.40609999999999996,6174.555,0.09459999999999999,6130.001,0.0427,6017.001,0.269,5980.0,0.3397,5954.0,0.1545,6100.0,0.1839
2018-07-16 08:00:00,6300.222,0.8508,6281.303527777778,6281.303527777778,6281.303527777778,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065,6442.0,0.132,6397.0,0.4157,6444.0,0.15539999999999998,6450.0,0.10189999999999999,6180.1,0.026500000000000003,6364.0,0.4601,6170.103,0.6509,6333.29,0.2193,6174.555,0.40609999999999996,6174.555,0.09459999999999999,6130.001,0.0427,6017.001,0.269,5980.0,0.3397,5954.0,0.1545
2018-07-16 12:00:00,6425.0,0.7344,6285.187216216216,6285.187216216216,6285.187216216216,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065,6442.0,0.132,6397.0,0.4157,6444.0,0.15539999999999998,6450.0,0.10189999999999999,6180.1,0.026500000000000003,6364.0,0.4601,6170.103,0.6509,6333.29,0.2193,6174.555,0.40609999999999996,6174.555,0.09459999999999999,6130.001,0.0427,6017.001,0.269,5980.0,0.3397
2018-07-16 16:00:00,6601.0,0.6152,6293.498078947368,6293.498078947368,6293.498078947368,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065,6442.0,0.132,6397.0,0.4157,6444.0,0.15539999999999998,6450.0,0.10189999999999999,6180.1,0.026500000000000003,6364.0,0.4601,6170.103,0.6509,6333.29,0.2193,6174.555,0.40609999999999996,6174.555,0.09459999999999999,6130.001,0.0427,6017.001,0.269
2018-07-16 20:00:00,6575.95,0.1273,6300.740435897436,6300.740435897436,6300.740435897436,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065,6442.0,0.132,6397.0,0.4157,6444.0,0.15539999999999998,6450.0,0.10189999999999999,6180.1,0.026500000000000003,6364.0,0.4601,6170.103,0.6509,6333.29,0.2193,6174.555,0.40609999999999996,6174.555,0.09459999999999999,6130.001,0.0427
2018-07-17 00:00:00,6601.0,0.1382,6308.246925,6308.246925,6308.246925,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065,6442.0,0.132,6397.0,0.4157,6444.0,0.15539999999999998,6450.0,0.10189999999999999,6180.1,0.026500000000000003,6364.0,0.4601,6170.103,0.6509,6333.29,0.2193,6174.555,0.40609999999999996,6174.555,0.09459999999999999
2018-07-17 04:00:00,6871.11,1.053,6321.975292682927,6321.975292682927,6321.975292682927,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065,6442.0,0.132,6397.0,0.4157,6444.0,0.15539999999999998,6450.0,0.10189999999999999,6180.1,0.026500000000000003,6364.0,0.4601,6170.103,0.6509,6333.29,0.2193,6174.555,0.40609999999999996
2018-07-17 08:00:00,6742.53,0.6948,6331.9884999999995,6331.9884999999995,6331.9884999999995,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065,6442.0,0.132,6397.0,0.4157,6444.0,0.15539999999999998,6450.0,0.10189999999999999,6180.1,0.026500000000000003,6364.0,0.4601,6170.103,0.6509,6333.29,0.2193
2018-07-17 12:00:00,6611.0,0.5231,6338.418738095238,6338.4771395348835,6338.4771395348835,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065,6442.0,0.132,6397.0,0.4157,6444.0,0.15539999999999998,6450.0,0.10189999999999999,6180.1,0.026500000000000003,6364.0,0.4601,6170.103,0.6509
2018-07-17 16:00:00,6611.001,1.0347,6352.966380952381,6344.670863636363,6344.670863636363,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065,6442.0,0.132,6397.0,0.4157,6444.0,0.15539999999999998,6450.0,0.10189999999999999,6180.1,0.026500000000000003,6364.0,0.4601
2018-07-17 20:00:00,7352.0,0.15510000000000002,6377.187095238095,6367.055955555556,6367.055955555556,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065,6442.0,0.132,6397.0,0.4157,6444.0,0.15539999999999998,6450.0,0.10189999999999999,6180.1,0.026500000000000003
2018-07-18 00:00:00,7350.0,0.351,6401.419476190476,6388.4243043478255,6388.4243043478255,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065,6442.0,0.132,6397.0,0.4157,6444.0,0.15539999999999998,6450.0,0.10189999999999999
2018-07-18 04:00:00,7559.999,0.5936,6431.3135,6413.351425531915,6413.351425531915,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065,6442.0,0.132,6397.0,0.4157,6444.0,0.15539999999999998
2018-07-18 08:00:00,7360.0,0.44920000000000004,6455.758976190477,6433.0732708333335,6433.0732708333335,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065,6442.0,0.132,6397.0,0.4157
2018-07-18 12:00:00,7577.0,0.6948,6494.735166666667,6456.4187142857145,6456.4187142857145,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065,6442.0,0.132
2018-07-18 16:00:00,7488.35,0.6236,6522.236595238095,6477.05734,6477.05734,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147,6443.999,0.2065
2018-07-18 20:00:00,7355.0,0.3887,6546.591595238096,6494.271901960785,6494.271901960785,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118,6310.0,0.0147
2018-07-19 00:00:00,7360.0,0.1049,6571.065642857143,6510.92051923077,6510.92051923077,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951,6310.0,0.0118
2018-07-19 04:00:00,7360.599,0.5373,6601.079904761904,6526.952188679245,6526.952188679245,7360.0,0.1049,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842,6445.0,0.4951
2018-07-19 08:00:00,7300.0,0.5015,6633.127523809523,6541.2678888888895,6541.2678888888895,7360.599,0.5373,7360.0,0.1049,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997,6350.001,0.1842
2018-07-19 12:00:00,7200.0,2.07,6662.175142857142,6553.244836363637,6553.244836363637,7300.0,0.5015,7360.599,0.5373,7360.0,0.1049,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607,6411.0,0.27599999999999997
2018-07-19 16:00:00,7358.0,0.3957,6694.10369047619,6567.615464285715,6567.615464285715,7200.0,2.07,7300.0,0.5015,7360.599,0.5373,7360.0,0.1049,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335,6419.0,0.1607
2018-07-19 20:00:00,7479.0,0.0582,6726.222714285714,6583.604666666667,6583.604666666667,7358.0,0.3957,7200.0,2.07,7300.0,0.5015,7360.599,0.5373,7360.0,0.1049,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488,6415.0,0.0335
2018-07-20 00:00:00,7475.0,0.07780000000000001,6757.185690476191,6598.973551724138,6598.973551724138,7479.0,0.0582,7358.0,0.3957,7200.0,2.07,7300.0,0.5015,7360.599,0.5373,7360.0,0.1049,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517,6415.0,0.0488
2018-07-20 04:00:00,7350.0,1.0484,6785.172476190476,6611.702813559322,6611.702813559322,7475.0,0.07780000000000001,7479.0,0.0582,7358.0,0.3957,7200.0,2.07,7300.0,0.5015,7360.599,0.5373,7360.0,0.1049,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508,6413.99,0.517
2018-07-20 08:00:00,7352.001,0.6953,6809.427499999999,6624.041116666666,6624.041116666666,7350.0,1.0484,7475.0,0.07780000000000001,7479.0,0.0582,7358.0,0.3957,7200.0,2.07,7300.0,0.5015,7360.599,0.5373,7360.0,0.1049,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344,6300.222,0.8508
2018-07-20 12:00:00,7459.9,0.42710000000000004,6840.136952380952,6637.743721311476,6637.743721311476,7352.001,0.6953,7350.0,1.0484,7475.0,0.07780000000000001,7479.0,0.0582,7358.0,0.3957,7200.0,2.07,7300.0,0.5015,7360.599,0.5373,7360.0,0.1049,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152,6425.0,0.7344
2018-07-20 16:00:00,7470.0,1.1659000000000002,6866.470285714286,6651.16720967742,6651.16720967742,7459.9,0.42710000000000004,7352.001,0.6953,7350.0,1.0484,7475.0,0.07780000000000001,7479.0,0.0582,7358.0,0.3957,7200.0,2.07,7300.0,0.5015,7360.599,0.5373,7360.0,0.1049,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273,6601.0,0.6152
2018-07-20 20:00:00,7381.72,0.28059999999999996,6895.080285714286,6662.763285714285,6662.763285714285,7470.0,1.1659000000000002,7459.9,0.42710000000000004,7352.001,0.6953,7350.0,1.0484,7475.0,0.07780000000000001,7479.0,0.0582,7358.0,0.3957,7200.0,2.07,7300.0,0.5015,7360.599,0.5373,7360.0,0.1049,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382,6575.95,0.1273
2018-07-21 00:00:00,7385.67,0.5897,6917.358142857143,6674.058703125,6674.058703125,7381.72,0.28059999999999996,7470.0,1.1659000000000002,7459.9,0.42710000000000004,7352.001,0.6953,7350.0,1.0484,7475.0,0.07780000000000001,7479.0,0.0582,7358.0,0.3957,7200.0,2.07,7300.0,0.5015,7360.599,0.5373,7360.0,0.1049,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053,6601.0,0.1382
2018-07-21 04:00:00,7302.31,1.9319,6937.794095238096,6683.724107692307,6683.724107692307,7385.67,0.5897,7381.72,0.28059999999999996,7470.0,1.1659000000000002,7459.9,0.42710000000000004,7352.001,0.6953,7350.0,1.0484,7475.0,0.07780000000000001,7479.0,0.0582,7358.0,0.3957,7200.0,2.07,7300.0,0.5015,7360.599,0.5373,7360.0,0.1049,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948,6871.11,1.053
2018-07-21 08:00:00,7359.48,0.4184,6960.710285714285,6693.962833333334,6693.962833333334,7302.31,1.9319,7385.67,0.5897,7381.72,0.28059999999999996,7470.0,1.1659000000000002,7459.9,0.42710000000000004,7352.001,0.6953,7350.0,1.0484,7475.0,0.07780000000000001,7479.0,0.0582,7358.0,0.3957,7200.0,2.07,7300.0,0.5015,7360.599,0.5373,7360.0,0.1049,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231,6742.53,0.6948
2018-07-21 12:00:00,7351.47,0.5713,6982.364333333334,6703.776373134328,6703.776373134328,7359.48,0.4184,7302.31,1.9319,7385.67,0.5897,7381.72,0.28059999999999996,7470.0,1.1659000000000002,7459.9,0.42710000000000004,7352.001,0.6953,7350.0,1.0484,7475.0,0.07780000000000001,7479.0,0.0582,7358.0,0.3957,7200.0,2.07,7300.0,0.5015,7360.599,0.5373,7360.0,0.1049,7355.0,0.3887,7488.35,0.6236,7577.0,0.6948,7360.0,0.44920000000000004,7559.999,0.5936,7350.0,0.351,7352.0,0.15510000000000002,6611.001,1.0347,6611.0,0.5231
